log_q,log_p,log_y,share,log_hhsize,log_driver,log_hhr_age,total_wrkr,publictransit_d,cl5_smtown_d,cl5_suburban_d,cl5_secondcity_d,cl5_urban_d,popdensity_d2,popdensity_d3,popdensity_d4,popdensity_d5,popdensity_d6,popdensity_d7,popdensity_d8,state_fips,distance_oil1000
6.364622,0.338077,10.657259,0.019167095,1.0986123,0.6931472,3.5553482,1,1,0,0,0,1,0,0,0,0,1,0,0,17,1.3319257
7.0249023,0.3368313,11.695247,0.013121367,1.3862944,1.0986123,3.7376697,2,1,0,1,0,0,0,0,1,0,0,0,0,17,1.3319257
6.879101,0.33682203,10.868568,0.025922451,1.3862944,0.6931472,3.5553482,2,1,1,0,0,0,0,0,1,0,0,0,0,17,1.3319257
7.378564,0.33687684,11.695247,0.018689258,1.609438,0.6931472,3.7612002,1,1,0,1,0,0,0,0,0,1,0,0,0,17,1.3319257
8.236268,0.33687684,11.407565,0.058752585,1.3862944,1.0986123,3.7612002,2,1,0,1,0,0,0,0,1,0,0,0,0,17,1.3319257
6.736863,0.3368302,10.768485,0.024852635,1.609438,1.3862944,4.0073333,4,0,1,0,0,0,0,0,1,0,0,0,0,17,1.3319257
6.477862,0.33686826,11.695247,0.007593089,1.0986123,0,3.465736,2,0,0,0,1,0,0,0,0,0,1,0,0,17,1.3319257
7.957666,0.33690274,10.021271,0.17787008,1.3862944,0.6931472,3.3322046,2,0,0,0,1,0,0,0,0,0,1,0,0,17,1.3319257
7.6678576,0.33689788,10.768485,0.063056156,1.609438,0.6931472,3.6888795,1,1,0,1,0,0,0,0,1,0,0,0,0,17,1.3319257
7.313955,0.33686128,10.657259,0.0494673,1.9459101,0.6931472,3.4011974,2,1,0,1,0,0,0,0,0,0,1,0,0,17,1.3319257
8.014157,0.33687967,11.695247,0.035288084,1.3862944,1.0986123,2.8903718,3,1,1,0,0,0,0,0,0,1,0,0,0,17,1.3319257
6.921703,0.24864084,11.119883,0.019263575,1.609438,1.3862944,3.8066626,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
6.4631963,0.24860662,10.388995,0.025293892,1.3862944,0.6931472,4.276666,3,0,1,0,0,0,0,0,0,1,0,0,0,18,1.385913
7.5508747,0.2486241,11.695247,0.02032816,1.609438,1.0986123,3.7376697,3,1,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
7.117016,0.24863191,10.868568,0.03010932,1.3862944,0.6931472,3.4339871,2,0,1,0,0,0,0,0,0,0,1,0,0,18,1.385913
7.13498,0.24862643,11.119883,0.02384272,1.609438,0.6931472,3.912023,3,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
7.6998734,0.2486598,11.407565,0.031460214,1.3862944,0.6931472,3.465736,2,1,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
6.4993596,0.24858366,10.657259,0.02005421,1.3862944,0.6931472,3.4339871,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
6.83424,0.2486241,11.119883,0.017650008,1.0986123,0.6931472,2.9957323,1,0,0,1,0,0,0,0,0,0,1,0,0,18,1.385913
7.4994364,0.24866575,11.191341,0.031960968,1.0986123,0.6931472,3.3322046,2,0,0,1,0,0,0,0,0,1,0,0,0,18,1.385913
7.2322545,0.24865068,11.695247,0.014782047,1.609438,0.6931472,3.583519,2,0,1,0,0,0,0,1,0,0,0,0,0,18,1.385913
6.7166505,0.2489236,11.119883,0.015696637,1.3862944,0.6931472,3.4965076,2,0,0,1,0,0,0,0,0,1,0,0,0,18,1.385913
5.335631,0.24936655,11.407565,0.002959996,1.3862944,0.6931472,3.637586,1,1,0,1,0,0,1,0,0,0,0,0,0,18,1.385913
6.6092896,0.24866128,11.258033,0.012276329,1.0986123,0,3.8286414,1,0,0,1,0,0,0,0,0,1,0,0,0,18,1.385913
7.8545375,0.24868165,11.191341,0.045587465,1.3862944,0.6931472,3.7376697,2,0,1,0,0,0,0,1,0,0,0,0,0,18,1.385913
7.221948,0.24865645,11.191341,0.024216104,1.609438,0.6931472,3.7841897,2,1,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
7.58315,0.24866343,11.695247,0.020995779,1.609438,0.6931472,3.583519,1,0,1,0,0,0,0,1,0,0,0,0,0,18,1.385913
7.153121,0.24864224,10.95954,0.028502109,1.0986123,0.6931472,3.6635616,2,0,0,0,1,0,0,0,0,0,1,0,0,18,1.385913
7.044972,0.24864353,11.119883,0.0217908,1.0986123,0.6931472,3.713572,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
6.510126,0.24857399,11.258033,0.011116405,1.3862944,0.6931472,3.4011974,2,1,1,0,0,0,0,0,1,0,0,0,0,18,1.385913
7.1895204,0.24869001,11.258033,0.021931682,1.0986123,0.6931472,3.7376697,2,0,1,0,0,0,0,0,0,1,0,0,0,18,1.385913
6.8136563,0.24861081,11.042922,0.018673413,1.3862944,0.6931472,3.6888795,2,0,1,0,0,0,0,0,1,0,0,0,0,18,1.385913
6.465262,0.24860662,11.695247,0.006864593,1.0986123,0.6931472,3.295837,2,0,0,1,0,0,0,0,0,1,0,0,0,18,1.385913
6.605545,0.2486346,11.407565,0.010531492,1.3862944,0.6931472,3.583519,2,0,0,1,0,0,0,0,0,1,0,0,0,18,1.385913
7.714163,0.24867198,10.868568,0.054708634,1.0986123,0.6931472,3.4011974,1,0,1,0,0,0,0,0,0,1,0,0,0,18,1.385913
7.5750184,0.2486664,11.407565,0.027767744,1.0986123,0.6931472,3.9702919,2,0,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
8.273444,0.24868174,10.221941,0.18271728,1.3862944,1.0986123,3.8501475,3,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
7.5547013,0.24863331,11.191341,0.03377591,1.3862944,0.6931472,3.7612002,2,1,1,0,0,0,0,0,1,0,0,0,0,18,1.385913
6.546216,0.24869066,10.657259,0.021018496,1.0986123,0.6931472,3.7376697,1,0,1,0,0,0,0,0,1,0,0,0,0,18,1.385913
7.309753,0.2486479,11.407565,0.021297535,1.3862944,0.6931472,3.5263605,2,0,1,0,0,0,0,0,0,0,0,0,0,18,1.385913
7.494749,0.24865432,11.407565,0.025625642,1.609438,0.6931472,3.6109178,2,0,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
8.089793,0.24865246,11.119883,0.06194941,1.0986123,0.6931472,3.9512436,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
7.400922,0.24863684,11.407565,0.02333021,1.0986123,0.6931472,3.3322046,2,0,0,0,1,0,0,0,0,1,0,0,0,18,1.385913
6.8840685,0.24866138,10.532096,0.03339443,1.0986123,0.6931472,3.1354942,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
7.0139213,0.24857864,11.258033,0.018397633,1.3862944,0.6931472,3.713572,2,1,0,1,0,0,0,0,0,0,1,0,0,18,1.385913
6.367002,0.24865237,9.433484,0.059735462,1.0986123,0.6931472,3.0445225,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
8.296637,0.24866788,11.042922,0.082280785,1.0986123,0.6931472,3.4011974,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
6.3377285,0.24855986,10.532096,0.019335588,1.3862944,0.6931472,3.6109178,2,0,1,0,0,0,0,1,0,0,0,0,0,18,1.385913
6.4426885,0.24855846,10.868568,0.015339539,1.0986123,0.6931472,3.7612002,1,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
6.880191,0.24861377,10.388995,0.038381074,1.609438,0.6931472,3.5553482,2,0,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
8.203694,0.24866779,11.695247,0.039051086,1.609438,1.3862944,3.637586,4,0,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
6.585132,0.24865878,10.221941,0.033771083,1.7917595,0.6931472,3.4011974,2,0,0,1,0,0,0,0,0,1,0,0,0,18,1.385913
6.1626024,0.24861667,10.221941,0.022132184,1.0986123,0.6931472,3.8066626,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
8.261147,0.2486768,11.407565,0.055147633,1.0986123,0.6931472,3.8286414,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
7.5191855,0.24865347,11.119883,0.03501272,1.609438,0.6931472,3.6635616,2,0,1,0,0,0,0,0,0,0,0,0,0,18,1.385913
6.4203,0.2485844,10.768485,0.016579295,1.3862944,0.6931472,3.8501475,1,0,1,0,0,0,0,1,0,0,0,0,0,18,1.385913
7.892223,0.2486758,10.768485,0.07225265,1.0986123,0.6931472,3.3322046,2,0,1,0,0,0,0,0,0,0,0,0,0,18,1.385913
7.107667,0.24861592,9.433484,0.1252804,1.609438,0.6931472,3.7376697,1,0,0,0,1,0,0,0,0,1,0,0,0,18,1.385913
7.467078,0.24866045,8.922658,0.2991172,1.609438,0.6931472,3.6888795,4,0,0,0,1,0,0,0,0,0,1,0,0,18,1.385913
7.4104977,0.24865209,11.695247,0.017666288,1.7917595,0.6931472,3.6109178,2,0,1,0,0,0,0,0,0,1,0,0,0,18,1.385913
6.8053017,0.24861257,11.407565,0.012859781,1.0986123,0.6931472,3.9702919,2,0,0,0,1,0,0,0,1,0,0,0,0,18,1.385913
5.4571013,0.2500456,10.388995,0.009261877,1.609438,0.6931472,3.6109178,2,0,0,0,1,0,1,0,0,0,0,0,0,18,1.385913
6.521189,0.24858394,10.532096,0.023229714,1.609438,1.0986123,4.0073333,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
7.995909,0.24866678,11.407565,0.04229912,1.3862944,0.6931472,3.4339871,2,0,1,0,0,0,0,1,0,0,0,0,0,18,1.385913
7.7214494,0.24865292,11.695247,0.024109615,1.3862944,0.6931472,3.5263605,1,0,1,0,0,0,0,1,0,0,0,0,0,18,1.385913
7.8343267,0.2486346,11.695247,0.026990086,1.609438,1.3862944,3.8066626,3,0,1,0,0,0,0,1,0,0,0,0,0,18,1.385913
7.4170628,0.24866092,11.407565,0.023710404,1.0986123,0.6931472,3.6635616,1,0,0,1,0,0,0,0,0,1,0,0,0,18,1.385913
7.310029,0.24864566,10.768485,0.040364273,1.3862944,0.6931472,3.3322046,1,0,1,0,0,0,0,0,1,0,0,0,0,18,1.385913
6.600295,0.24860708,10.221941,0.034285277,1.3862944,0.6931472,4.158883,2,0,0,1,0,0,0,0,0,1,0,0,0,18,1.385913
6.7384243,0.2485793,11.695247,0.00902061,1.0986123,0.6931472,3.4011974,2,0,0,1,0,0,0,0,0,0,1,0,0,18,1.385913
7.603977,0.24865645,10.532096,0.068600014,1.3862944,1.0986123,3.4011974,3,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
7.0893354,0.24877581,10.768485,0.032374844,1.3862944,1.0986123,3.871201,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
7.992918,0.24875844,11.695247,0.031632483,1.609438,1.0986123,3.6888795,3,0,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
7.1927223,0.24867617,10.221941,0.062004846,1.609438,0.6931472,3.3672957,1,0,0,0,1,0,0,0,0,0,1,0,0,18,1.385913
5.701904,0.24859165,11.258033,0.00495411,1.3862944,0.6931472,3.3672957,2,0,0,1,0,0,0,0,0,0,1,0,0,18,1.385913
7.3269444,0.24866064,11.407565,0.021667106,1.3862944,1.0986123,3.8066626,3,0,0,0,0,1,0,0,0,0,1,0,0,18,1.385913
7.3639817,0.24864985,11.695247,0.0168633,1.3862944,0.6931472,3.7612002,2,0,1,0,0,0,0,1,0,0,0,0,0,18,1.385913
6.0625143,0.24862829,11.119883,0.00815813,1.3862944,1.0986123,2.944439,2,0,0,1,0,0,0,0,0,0,1,0,0,18,1.385913
6.575782,0.24855046,10.657259,0.02164616,1.609438,0.6931472,3.4011974,2,0,0,0,1,0,0,0,1,0,0,0,0,18,1.385913
7.192394,0.24880463,11.695247,0.014206599,1.0986123,0.6931472,3.6109178,1,0,1,0,0,0,0,0,1,0,0,0,0,18,1.385913
5.7186103,0.24959041,11.258033,0.005042604,1.0986123,0.6931472,3.7612002,2,0,0,0,1,0,0,0,0,1,0,0,0,18,1.385913
6.8919897,0.2486163,11.258033,0.016286366,1.3862944,0.6931472,3.4965076,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
7.1720424,0.24883716,10.532096,0.04454673,1.3862944,0.6931472,3.637586,2,0,0,0,1,0,0,0,1,0,0,0,0,18,1.385913
6.5885143,0.24861917,10.768485,0.019617138,1.0986123,0.6931472,3.9512436,2,0,0,0,1,0,0,0,0,1,0,0,0,18,1.385913
7.023531,0.248669,10.768485,0.030309768,1.3862944,0.6931472,3.5553482,1,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
6.17405,0.24854153,10.388995,0.018941427,1.3862944,1.0986123,4.060443,1,0,0,0,1,0,0,0,0,0,1,0,0,18,1.385913
8.4006195,0.24868174,11.407565,0.06340174,1.7917595,0.6931472,3.5263605,2,0,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
7.450679,0.24866165,11.695247,0.01839077,1.0986123,0.6931472,3.8066626,2,1,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
6.6416078,0.24860987,11.258033,0.012678906,1.3862944,0.6931472,3.4965076,2,0,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
7.394142,0.24866891,10.768485,0.043907344,1.0986123,0.6931472,3.0910425,2,0,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
7.4929657,0.24864566,11.695247,0.019184824,1.609438,1.0986123,3.8918202,2,0,1,0,0,0,0,0,1,0,0,0,0,18,1.385913
7.068775,0.24861331,10.868568,0.028690772,1.609438,1.0986123,3.7841897,3,0,1,0,0,0,0,1,0,0,0,0,0,18,1.385913
7.138939,0.24864614,11.119883,0.023937771,1.0986123,0.6931472,3.7376697,2,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
6.51173,0.24859965,10.768485,0.018166877,1.0986123,0.6931472,3.6635616,2,0,0,1,0,0,1,0,0,0,0,0,0,18,1.385913
6.682622,0.24870135,10.532096,0.027302615,1.3862944,1.0986123,2.8903718,3,0,0,0,1,0,0,0,0,0,1,0,0,18,1.385913
6.7616687,0.24866983,10.388995,0.034093216,1.0986123,0.6931472,3.0910425,1,0,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
7.8388495,0.24866435,11.695247,0.02711324,1.3862944,0.6931472,3.6635616,2,0,1,0,0,0,0,1,0,0,0,0,0,18,1.385913
6.5603294,0.24860644,10.532096,0.024157505,1.7917595,0.6931472,3.4339871,1,0,1,0,0,0,1,0,0,0,0,0,0,18,1.385913
6.8690896,0.24864577,11.695247,0.010280447,1.3862944,0.6931472,3.4339871,2,0,0,1,0,0,0,0,0,1,0,0,0,18,1.385913
7.6687365,0.24808288,10.657259,0.06454196,1.609438,0.6931472,3.4339871,2,0,1,0,0,0,0,0,0,1,0,0,0,18,1.385913
7.802645,0.24875025,11.695247,0.026151432,1.609438,1.609438,2.9957323,4,0,1,0,0,0,0,0,1,0,0,0,0,18,1.385913
7.206042,0.24865338,10.868568,0.032913465,1.3862944,0.6931472,3.295837,2,0,0,1,0,0,0,0,1,0,0,0,0,18,1.385913
6.9162207,0.28249782,11.407565,0.014863506,1.3862944,0.6931472,3.6635616,2,0,0,0,1,0,0,0,1,0,0,0,0,19,1.5903251
6.8687663,0.2825212,10.221941,0.04639081,1.7917595,0.6931472,3.4339871,2,0,1,0,0,0,0,0,0,0,1,0,0,19,1.5903251
7.2681794,0.2825133,11.119883,0.028178662,1.3862944,0.6931472,3.3322046,2,0,0,0,1,0,0,0,0,1,0,0,0,19,1.5903251
7.026644,0.28245747,10.657259,0.035149045,1.7917595,0.6931472,3.637586,1,0,0,0,1,0,0,0,0,0,1,0,0,19,1.5903251
7.0367336,0.28247124,10.95954,0.026243541,1.3862944,0.6931472,3.583519,2,0,0,0,1,0,1,0,0,0,0,0,0,19,1.5903251
7.7105594,0.2825211,10.95954,0.05148525,1.609438,0.6931472,3.5553482,2,0,1,0,0,0,1,0,0,0,0,0,0,19,1.5903251
7.544333,0.28251824,10.768485,0.05277943,1.0986123,0.6931472,4.0253515,2,0,1,0,0,0,0,0,0,0,1,0,0,19,1.5903251
7.6782165,0.28247365,11.119883,0.04246001,1.3862944,1.0986123,3.1780539,3,0,1,0,0,0,0,0,0,1,0,0,0,19,1.5903251
7.172475,0.28250468,11.695247,0.01440374,1.3862944,0.6931472,3.6109178,2,0,0,0,1,0,0,0,0,1,0,0,0,19,1.5903251
6.8746724,0.2824955,10.95954,0.022317769,1.0986123,0.6931472,3.295837,2,0,1,0,0,0,0,0,0,1,0,0,0,19,1.5903251
6.5270786,0.2824464,10.388995,0.027890474,1.0986123,0.6931472,3.1354942,2,0,1,0,0,0,0,0,0,0,0,0,0,19,1.5903251
7.945821,0.28216615,11.407565,0.04160321,1.3862944,0.6931472,3.713572,2,0,0,0,1,0,1,0,0,0,0,0,0,19,1.5903251
6.738005,0.28246424,11.407565,0.0124368,1.0986123,0.6931472,3.8501475,2,0,0,0,1,0,1,0,0,0,0,0,0,19,1.5903251
6.3225503,0.282437,10.868568,0.014071819,1.609438,0.6931472,3.583519,2,0,1,0,0,0,0,0,0,0,1,0,0,19,1.5903251
7.4016905,0.28247887,10.768485,0.045761336,1.3862944,0.6931472,3.4011974,2,0,0,0,1,0,0,1,0,0,0,0,0,19,1.5903251
6.5734673,0.28269967,10.95954,0.016516862,1.3862944,0.6931472,3.7841897,2,0,0,0,1,0,1,0,0,0,0,0,0,19,1.5903251
6.4544034,0.28244293,10.95954,0.014659103,1.3862944,0.6931472,3.6635616,2,0,1,0,0,0,1,0,0,0,0,0,0,19,1.5903251
6.82377,0.28245956,11.695247,0.010162841,1.0986123,0.6931472,3.8066626,2,0,1,0,0,0,0,0,1,0,0,0,0,19,1.5903251
6.9951997,0.2824847,11.695247,0.0120636,1.3862944,0.6931472,3.5263605,2,0,0,0,1,0,0,0,1,0,0,0,0,19,1.5903251
7.126286,0.28250143,10.021271,0.07335217,1.3862944,0.6931472,3.7841897,1,0,0,0,1,0,0,0,1,0,0,0,0,19,1.5903251
6.8257117,0.2824823,11.695247,0.010182822,1.3862944,0.6931472,3.8066626,2,0,0,0,1,0,0,0,0,0,1,0,0,19,1.5903251
6.627716,0.2824441,11.191341,0.013826313,1.3862944,1.0986123,3.7841897,2,0,1,0,0,0,1,0,0,0,0,0,0,19,1.5903251
7.7938175,0.28253818,11.407565,0.035749853,1.3862944,0.6931472,3.295837,2,0,0,0,1,0,0,0,0,1,0,0,0,19,1.5903251
6.971164,0.28249028,10.768485,0.02975285,1.3862944,0.6931472,3.4965076,2,0,1,0,0,0,1,0,0,0,0,0,0,19,1.5903251
7.266304,0.28250575,10.388995,0.05841482,1.3862944,0.6931472,3.8286414,2,0,1,0,0,0,0,1,0,0,0,0,0,19,1.5903251
6.4720764,0.28280354,11.407565,0.009535963,1.0986123,0.6931472,3.637586,2,0,0,0,1,0,0,0,0,1,0,0,0,19,1.5903251
7.4329953,0.28248885,10.95954,0.03900537,1.609438,0.6931472,3.4011974,1,0,1,0,0,0,0,1,0,0,0,0,0,19,1.5903251
6.9986763,0.28248265,10.768485,0.030582542,1.609438,0.6931472,3.465736,2,0,1,0,0,0,0,1,0,0,0,0,0,19,1.5903251
7.9978085,0.28253162,9.769957,0.22545917,1.3862944,0.6931472,3.5263605,2,0,0,1,0,0,0,0,0,0,1,0,0,19,1.5903251
7.192748,0.28250638,11.407565,0.019598342,1.3862944,0.6931472,3.6888795,2,0,0,0,1,0,0,1,0,0,0,0,0,19,1.5903251
6.366015,0.2829013,10.868568,0.014703756,1.3862944,0.6931472,3.5263605,2,0,0,0,1,0,0,0,0,0,1,0,0,19,1.5903251
6.9389043,0.2824785,10.021271,0.06081689,1.3862944,0.6931472,4.0073333,2,0,0,1,0,0,0,0,0,0,1,0,0,19,1.5903251
7.903821,0.28252363,11.695247,0.029929746,1.7917595,1.0986123,3.7612002,3,0,1,0,0,0,1,0,0,0,0,0,0,19,1.5903251
6.9445763,0.28247142,11.407565,0.015290595,1.3862944,0.6931472,3.6635616,2,0,0,0,1,0,0,0,0,0,1,0,0,19,1.5903251
7.2902026,0.28249857,11.695247,0.016203212,1.9459101,0.6931472,3.5553482,1,0,1,0,0,0,1,0,0,0,0,0,0,19,1.5903251
5.779684,0.28244436,10.657259,0.0101009,1.0986123,0.6931472,3.465736,2,0,1,0,0,0,1,0,0,0,0,0,0,19,1.5903251
7.3284345,0.28251535,10.221941,0.07346166,1.0986123,0.6931472,3.8501475,1,0,0,0,1,0,0,0,0,0,1,0,0,19,1.5903251
7.258625,0.2821712,10.768485,0.039649036,1.3862944,0.6931472,3.4011974,2,0,1,0,0,0,1,0,0,0,0,0,0,19,1.5903251
7.067757,0.28246215,11.695247,0.012971152,1.3862944,1.0986123,3.8286414,2,0,0,0,1,0,0,0,0,1,0,0,0,19,1.5903251
6.8219604,0.2824599,11.407565,0.013525958,1.0986123,0.6931472,3.637586,2,0,0,1,0,0,0,0,1,0,0,0,0,19,1.5903251
7.0930314,0.28250277,10.768485,0.03360936,1.609438,0.6931472,3.465736,2,0,0,1,0,0,1,0,0,0,0,0,0,19,1.5903251
7.341584,0.27124748,10.768485,0.04261055,1.3862944,0.6931472,3.583519,2,0,1,0,0,0,1,0,0,0,0,0,0,20,1.3843113
6.3615437,0.2708561,10.388995,0.023363147,1.609438,0.6931472,3.8501475,3,0,0,0,1,0,0,0,0,1,0,0,0,20,1.3843113
7.189526,0.27117747,11.695247,0.014486422,1.3862944,1.0986123,3.6635616,3,0,0,1,0,0,0,0,0,1,0,0,0,20,1.3843113
7.103188,0.2713438,11.258033,0.020578643,1.7917595,0.6931472,3.4011974,2,0,0,1,0,0,0,0,1,0,0,0,0,20,1.3843113
6.653344,0.2710914,11.258033,0.013120263,1.3862944,0.6931472,3.6109178,2,0,0,1,0,0,0,0,0,0,1,0,0,20,1.3843113
7.020382,0.27128747,11.695247,0.012233496,1.0986123,0.6931472,3.9318256,1,0,0,1,0,0,0,0,0,0,1,0,0,20,1.3843113
5.2413487,0.27063835,10.532096,0.006603805,1.0986123,0.6931472,3.871201,2,0,1,0,0,0,0,0,0,0,1,0,0,20,1.3843113
8.287872,0.27140725,10.768485,0.109787844,1.3862944,1.3862944,3.9318256,4,0,1,0,0,0,1,0,0,0,0,0,0,20,1.3843113
7.6036716,0.2712869,11.258033,0.033942923,1.3862944,1.0986123,3.9702919,3,0,0,0,1,0,0,0,0,1,0,0,0,20,1.3843113
6.9692287,0.27100977,7.824046,0.55777067,1.3862944,1.0986123,3.871201,2,0,0,1,0,0,0,0,0,1,0,0,0,20,1.3843113
6.8230524,0.27114612,10.95954,0.020955756,1.3862944,0.6931472,3.6109178,1,0,0,1,0,0,0,0,0,0,1,0,0,20,1.3843113
6.346755,0.2713021,10.221941,0.027217805,1.0986123,0.6931472,3.4011974,1,0,0,0,1,0,0,0,0,0,1,0,0,20,1.3843113
7.875206,0.27152437,10.388995,0.10621766,1.3862944,0.6931472,3.2580965,2,0,0,0,1,0,0,0,0,1,0,0,0,20,1.3843113
6.7421155,0.27120656,11.407565,0.012348224,1.3862944,1.0986123,3.8286414,2,0,0,1,0,0,0,0,0,1,0,0,0,20,1.3843113
7.45232,0.27141958,8.922658,0.30152005,1.3862944,0,3.8066626,1,0,1,0,0,0,0,0,1,0,0,0,0,20,1.3843113
6.6064367,0.27100432,10.532096,0.02587042,1.609438,1.0986123,3.637586,3,0,1,0,0,0,0,0,1,0,0,0,0,20,1.3843113
7.471261,0.27141705,11.407565,0.02560707,1.3862944,0.6931472,3.6888795,2,0,1,0,0,0,1,0,0,0,0,0,0,20,1.3843113
6.731912,0.27117938,11.042922,0.017600458,1.0986123,0.6931472,3.6109178,2,0,0,1,0,0,0,1,0,0,0,0,0,20,1.3843113
8.218798,0.27156317,10.95954,0.08465431,1.0986123,0.6931472,3.871201,2,0,0,1,0,0,0,0,0,1,0,0,0,20,1.3843113
8.149075,0.27150273,10.868568,0.08646712,1.0986123,0.6931472,3.871201,1,0,1,0,0,0,1,0,0,0,0,0,0,20,1.3843113
6.980581,0.27130336,10.221941,0.051300373,1.3862944,0.6931472,3.3322046,2,0,0,0,1,0,0,0,0,1,0,0,0,20,1.3843113
7.9202495,0.27141577,11.695247,0.030089414,1.3862944,1.0986123,3.912023,2,0,1,0,0,0,1,0,0,0,0,0,0,20,1.3843113
7.732677,0.27125555,11.191341,0.041278668,1.609438,1.0986123,3.9512436,2,0,0,0,1,0,0,0,0,1,0,0,0,20,1.3843113
7.9367704,0.2714308,11.191341,0.050633553,1.3862944,1.0986123,3.7376697,3,0,1,0,0,0,0,0,0,0,1,0,0,20,1.3843113
6.5061545,0.27071172,11.407565,0.009747945,1.609438,0.6931472,3.295837,2,0,1,0,0,0,0,0,0,0,0,0,0,20,1.3843113
7.0616293,0.27113876,11.695247,0.012746748,1.7917595,1.0986123,3.6109178,2,0,1,0,0,0,0,0,0,0,0,0,0,20,1.3843113
7.375888,0.27134845,11.258033,0.0270303,1.7917595,0.6931472,3.6109178,1,0,0,1,0,0,0,0,0,1,0,0,0,20,1.3843113
7.8591633,0.27117494,11.042922,0.05433517,1.0986123,1.0986123,3.9318256,2,0,1,0,0,0,0,0,0,0,0,0,0,20,1.3843113
6.3368316,0.270762,10.532096,0.019751955,1.609438,0.6931472,3.3672957,1,0,0,0,1,0,0,0,0,1,0,0,0,20,1.3843113
6.893747,0.2709015,11.119883,0.01915418,1.3862944,0.6931472,3.4011974,2,0,1,0,0,0,0,0,0,0,0,0,0,20,1.3843113
5.023318,0.27008143,10.768485,0.00418987,1.0986123,0.6931472,3.8918202,1,0,1,0,0,0,0,0,0,0,0,0,0,20,1.3843113
7.163933,0.271324,11.407565,0.018829921,1.0986123,0.6931472,3.4965076,2,0,0,0,1,0,0,1,0,0,0,0,0,20,1.3843113
7.6481953,0.27141586,10.021271,0.12225336,1.0986123,0.6931472,3.637586,2,0,0,0,1,0,0,0,0,1,0,0,0,20,1.3843113
6.7633023,0.27122638,10.657259,0.026709646,1.3862944,0.6931472,3.7376697,2,0,0,0,1,0,0,0,0,1,0,0,0,20,1.3843113
7.6328974,0.27135962,10.221941,0.09850142,1.609438,1.0986123,3.7376697,4,0,1,0,0,0,0,0,0,0,1,0,0,20,1.3843113
7.410116,0.2713968,9.769957,0.123879865,1.3862944,0.6931472,3.5263605,2,0,0,0,1,0,0,0,0,1,0,0,0,20,1.3843113
7.286615,0.27088675,11.191341,0.02641455,1.3862944,0.6931472,3.6109178,2,0,1,0,0,0,0,0,0,1,0,0,0,20,1.3843113
8.137534,0.27150184,11.042922,0.07179893,1.609438,1.3862944,3.871201,4,0,1,0,0,0,1,0,0,0,0,0,0,20,1.3843113
7.497833,0.27137762,11.695247,0.019721681,1.3862944,0.6931472,3.6109178,2,0,0,1,0,0,0,0,0,0,1,0,0,20,1.3843113
7.960177,0.271508,11.191341,0.051836707,1.3862944,0.6931472,3.218876,2,0,0,1,0,0,0,0,0,0,1,0,0,20,1.3843113
7.5959444,0.27139962,11.695247,0.021755185,1.609438,1.3862944,3.988984,3,0,0,1,0,0,0,0,0,1,0,0,0,20,1.3843113
7.655694,0.2714245,11.407565,0.030793654,1.3862944,1.0986123,3.8066626,1,0,0,1,0,0,0,0,0,1,0,0,0,20,1.3843113
8.5039,0.24998441,11.119883,0.09385546,1.3862944,0.6931472,3.8066626,3,0,0,0,1,0,0,0,0,1,0,0,0,21,1.2035513
7.8968124,0.25001737,11.119883,0.051146917,1.0986123,0.6931472,3.465736,2,0,0,0,0,1,0,0,0,0,1,0,0,21,1.2035513
7.6146884,0.2499327,11.695247,0.021696031,1.0986123,0.6931472,3.6635616,2,0,1,0,0,0,0,1,0,0,0,0,0,21,1.2035513
